time,altitude_ft,lat_deg,lon_deg,vc_kts,roll,pitch,yaw
74.36666666667192,237.6711930229948,29.61815720244712,-95.10710668789615,104.96329471521184,0.13087398048479745,-0.05413496009339312,0.43017851377679034
74.37500000000526,237.52399128207801,29.618161255557506,-95.10710665629614,104.95578886464905,0.1300531726610362,-0.038236342144634186,0.4306924570204175
74.3833333333386,237.37715777379773,29.618165308466406,-95.10710662465044,104.94824368054812,0.12923278555146353,-0.02235914285342405,0.4312048252902441
74.39166666667194,237.23069257002848,29.61816936117208,-95.10710659295916,104.94065928011662,0.12841281891478756,-0.006503575303976118,0.43171561757030386
74.40000000000528,237.08459573938347,29.618173413672793,-95.10710656122247,104.93303578101711,0.12759327248114277,0.009330151288705828,0.4322248330994894
74.40833333333862,236.93886733416275,29.618177465966827,-95.10710652944046,104.92537330128457,0.1267741459539316,0.02514183154770538,0.4327324713709738
74.41666666667196,236.7935074034057,29.618181518052445,-95.1071064976133,104.91767195938944,0.12595543901164782,0.04093126390296462,0.433238532131081
74.4250000000053,236.64851597657957,29.618185569927952,-95.1071064657411,104.90993187420108,0.1251371513097392,0.056698250559862474,0.43374301537755144
74.43333333333864,236.5038930766237,29.618189621591615,-95.10710643382399,104.9021531649283,0.1243192824824491,0.07244259746769889,0.43424592135723533
74.44166666667198,236.35963871995665,29.618193673041706,-95.10710640186211,104.89433595123099,0.12350183214467081,0.08816411428805615,0.4347472505631687
74.45000000000532,236.21575291973252,29.618197724276534,-95.1071063698556,104.88648035304931,0.12268479989381112,0.10386261436300177,0.4352470037311884
74.45833333333866,236.0722356727959,29.618201775294363,-95.1071063378046,104.87858649072248,0.12186818531160852,0.11953791468317526,0.435745181835919
74.466666666672,235.92908696294074,29.61820582609351,-95.10710630570922,104.87065448491283,0.12105198796600931,0.13518983585584615,0.4362417860862891
74.47500000000534,235.78630677396302,29.618209876672243,-95.10710627356961,104.86268445662495,0.12023620741295436,0.15081820207282057,0.43673681792051827
74.48333333333868,235.6438950798701,29.618213927028858,-95.1071062413859,104.85467652715754,0.11942084319818058,0.16642284107824976,0.4372302790006127
74.49166666667202,235.50185183835978,29.61821797716168,-95.10710620915823,104.84663081815273,0.11860589485902415,0.18200358413640821,0.43772217120640455
