time,altitude_ft,vc_kts,roll_deg,pitch_deg,yaw_deg,lat_deg,lon_deg
5.491666666666729,3.3222297390439697,0.0,2.2164833255984437e-09,0.0900271269630457,359.9999975095315,-1.3261400615709726e-07,2.5805568366652664e-12
5.500000000000063,3.3222297357733255,0.0,2.294139332259153e-09,0.09002712863753581,359.9999975095316,-1.326140063296066e-07,2.580571778196482e-12
5.508333333333397,3.3222297390439697,0.0,2.3727071504330904e-09,0.09002713016381565,359.99999750953174,-1.326140066326257e-07,2.5805767587068866e-12
5.516666666666731,3.3222297390439697,0.0,2.4521977268292516e-09,0.09002713187147715,359.99999750953185,-1.326140069178308e-07,2.5805917002381018e-12
5.525000000000064,3.3222297390439697,0.0,2.532493644752592e-09,0.09002713347754603,359.99999750953197,-1.326140071166029e-07,2.5806016612589115e-12
5.533333333333398,3.3222297390439697,0.0,2.613616975981258e-09,0.0900271349819967,359.9999975095321,-1.3261400739349222e-07,2.5806166027901267e-12
5.541666666666732,3.3222297390439697,0.0,2.6954584524849536e-09,0.09002713648354749,359.99999750953225,-1.326140076077277e-07,2.5806315443213414e-12
5.5500000000000655,3.3222297390439697,0.0,2.778034568584677e-09,0.09002713794032306,359.99999750953236,-1.326140078556456e-07,2.580641505342152e-12
5.558333333333399,3.3222297423146117,0.0,2.861252921712295e-09,0.09002713939428458,359.9999975095325,-1.3261400807796968e-07,2.5806514663629613e-12
5.566666666666733,3.3222297423146117,0.0,2.9451253622665123e-09,0.09002714082753821,359.9999975095326,-1.3261400831267708e-07,2.5806614273837714e-12
5.575000000000067,3.3222297423146117,0.0,3.029578913518555e-09,0.09002714176732271,359.9999975095327,-1.3261400831226955e-07,2.5806713884045815e-12
5.5833333333334005,3.3222297423146117,0.0,3.1146236906578123e-09,0.09002714241152888,359.9999975095329,-1.3261400852898605e-07,2.5806913104462018e-12
5.591666666666734,3.3222297390439697,0.0,3.200188947323904e-09,0.09002714306582149,359.999997509533,-1.326140085627546e-07,2.580701271467012e-12
5.600000000000068,3.3222297390439697,0.0,3.2862865614618815e-09,0.09002714362487607,359.9999975095331,-1.3261400870346857e-07,2.580711232487822e-12
5.608333333333402,3.3222297390439697,0.0,3.3728866807537167e-09,0.0900271445335441,359.9999975095305,-1.3261400891907847e-07,2.580721193508632e-12
5.6166666666667355,3.3222297390439697,0.0,3.459920886376775e-09,0.09002714557690368,359.99999750953,-1.3261400902326398e-07,2.5807411155502523e-12
5.625000000000069,3.3222297390439697,0.0,3.5473999691079453e-09,0.09002714660247522,359.99999750953026,-1.3261400922621593e-07,2.5807560570814675e-12
5.633333333333403,3.3222297390439697,0.0,3.6352813060308575e-09,0.09002714766658633,359.99999750953054,-1.3261400936613913e-07,2.580761037591872e-12
5.641666666666737,3.3222297390439697,0.0,3.7235687775504164e-09,0.09002714869700645,359.99999750953066,-1.3261400954498283e-07,2.5807709986126823e-12
5.6500000000000705,3.3222297390439697,0.0,3.812217183979103e-09,0.09002714972617416,359.99999750953083,-1.3261400969674527e-07,2.5807909206543025e-12
5.658333333333404,3.3222297390439697,0.0,3.901235056943802e-09,0.09002715072792301,359.99999750953094,-1.3261400986129675e-07,2.5808058621855177e-12
5.666666666666738,3.3222297390439697,0.0,3.990584040611295e-09,0.09002715171673405,359.99999750953106,-1.3261401001375476e-07,2.5808158232063274e-12
5.675000000000072,3.3222297423146117,0.0,4.080265666799845e-09,0.09002715268426154,359.99999750953117,-1.3261401016940276e-07,2.580830764737542e-12
5.6833333333334055,3.3222297423146117,0.0,4.170248759154433e-09,0.0900271536373818,359.99999750953134,-1.3261401031907181e-07,2.5808357452479473e-12
5.691666666666739,3.3222297390439697,0.0,4.260537453507585e-09,0.09002715425876748,359.9999975095315,-1.326140103237585e-07,2.580855667289568e-12
5.700000000000073,3.3222297423146117,0.0,4.351102161912991e-09,0.0900271547184891,359.99999750953157,-1.3261401047823455e-07,2.5808656283103772e-12
5.708333333333407,3.3222297423146117,0.0,4.4419437706234494e-09,0.09002715552968543,359.99999750953174,-1.326140106552809e-07,2.5808805698415924e-12
5.7166666666667405,3.3222297390439697,0.0,4.533041357039062e-09,0.09002715613547266,359.9999975095319,-1.326140106130122e-07,2.580900491883213e-12
5.725000000000074,3.3222297390439697,0.0,4.6243922555575055e-09,0.09002715659343756,359.999997509532,-1.3261401079884083e-07,2.580915433414428e-12
5.733333333333408,3.3222297390439697,0.0,4.715978971767028e-09,0.09002715745369937,359.9999975095322,-1.3261401096160917e-07,2.5809204139248333e-12
5.741666666666742,3.3222297390439697,0.0,4.807800366039448e-09,0.09002715841626778,359.9999975095323,-1.326140110830715e-07,2.580935355456048e-12
5.7500000000000755,3.3222297390439697,0.0,4.8998387775868026e-09,0.09002715939516903,359.9999975095325,-1.3261401126075148e-07,2.5809502969872632e-12
5.758333333333409,3.3222297390439697,0.0,4.992095217908361e-09,0.09002716040513237,359.9999975095326,-1.326140114039641e-07,2.5809652385184784e-12
5.766666666666743,3.3222297390439697,0.0,5.084554036663936e-09,0.09002716139935898,359.99999750953276,-1.3261401157055058e-07,2.5809751995392885e-12
5.775000000000077,3.3222297357733255,0.0,5.177216921852229e-09,0.09002716239331919,359.99999750953293,-1.3261401172141694e-07,2.5809901410705037e-12
5.7833333333334105,3.3222297390439697,0.0,5.270062553120238e-09,0.09002716336996515,359.99999750953305,-1.3261401187969976e-07,2.5810050826017185e-12
5.791666666666744,3.3222297390439697,0.0,5.363097588683374e-09,0.0900271645109194,359.99999750953316,-1.3261401211059128e-07,2.5810150436225286e-12
5.800000000000078,3.3222297390439697,0.0,5.456304177510919e-09,0.09002716559902636,359.99999750953333,-1.326140122033312e-07,2.581034965664149e-12
5.808333333333412,3.3222297390439697,0.0,5.549704799972266e-09,0.09002716622663053,359.9999975095335,-1.3261401224933496e-07,2.5810499071953636e-12
5.8166666666667455,3.3222297357733255,0.0,5.643281701189537e-09,0.09002716659583405,359.9999975095336,-1.3261401233225015e-07,2.581064848726579e-12
5.825000000000079,3.3222297357733255,0.0,5.737039698085913e-09,0.09002716684512811,359.9999975095338,-1.3261401234712055e-07,2.5810748097473893e-12
5.833333333333413,3.3222297390439697,0.0,5.830952085570682e-09,0.090027167323124,359.99999750953396,-1.3261401253823183e-07,2.581089751278604e-12
