time,altitude_ft,lat_rad,lon_rad,u_fps,v_north_fps,v_east_fps,beta_deg,rudder_norm,airspeed_setpoint,vc_kts,heading_true_deg
0.2900000000000001,549.734526923559,0.5162941979756428,-1.6599237999749792,218.32129432544804,218.34842690768514,0.003738040766591172,0.0009350623059520719,0.0,0.0,128.34680276706283,1.936538436596852e-05
0.3000000000000001,549.717993828143,0.5162942852878587,-1.6599237999732417,218.26249458035096,218.29115853516709,0.0038569604162843724,0.0009517677406980045,0.0,0.0,128.31341794073515,1.8623044300920247e-05
0.3100000000000001,549.7010748184254,0.5162943725771619,-1.6599237999714505,218.2037117125353,218.2338781037428,0.003972540263450735,0.0009704155012693788,0.0,0.0,128.28002660218272,1.4231376453133355e-05
0.3200000000000001,549.6837787655364,0.516294459843557,-1.659923799969607,218.1449405257319,218.17658796104615,0.004084728150874013,0.0009911126999880087,0.0,0.0,128.24662979552568,6.122810732711109e-06
0.3300000000000001,549.6661147852145,0.516294547087039,-1.659923799967713,218.0861764825091,218.11928987707861,0.004193463290783624,0.0010139207748130145,0.0,0.0,128.213228239391,360.02651236199205
0.34000000000000014,549.6480918790492,0.516294634307604,-1.65992379996577,218.02741566151968,218.06198515599567,0.004298688028202026,0.0010388937991918233,0.0,0.0,128.17982239292843,360.0264967125574
0.35000000000000014,549.6297188822938,0.5162947215052506,-1.65992379996378,217.9686547002512,218.00467472816678,0.004400357240679565,0.001065756210092551,0.0,0.0,128.14641250954134,360.02647750678915
0.36000000000000015,549.611004525835,0.5162948086799761,-1.659923799961744,217.90989073206578,217.94735922465827,0.004498411047900108,0.001094219494182365,0.0,0.0,128.11299868036625,360.0264549775793
0.37000000000000016,549.5919574296757,0.5162948958317785,-1.659923799959664,217.85112132232925,217.8900390361357,0.004592773311166533,0.00112433060017472,0.0,0.0,128.07958086856664,360.02642908310565
0.38000000000000017,549.5725860409541,0.5162949829606562,-1.6599237999575418,217.79234440763616,217.8327143595152,0.004683379727326275,0.0011561543448851725,0.0,0.0,128.04615893641468,360.0263997696018
0.3900000000000002,549.5528987513701,0.5162950700666074,-1.6599237999553789,217.7335582413381,217.77538523619307,0.004770170689494146,0.001189752133467447,0.0,0.0,128.01273266737815,360.0263669871594
0.4000000000000002,549.5329038025968,0.5162951571496299,-1.6599237999531773,217.67476134494277,217.71805158258886,0.004853090663299673,0.0012251809285029943,0.0,0.0,127.97930178378536,360.02633069055105
0.4100000000000002,549.5126093156296,0.5162952442097225,-1.6599237999509386,217.61595246560648,217.6607132146718,0.004932087955709211,0.001262493422437626,0.0,0.0,127.94586596091673,360.0262908391228
0.4200000000000002,549.4920233136254,0.5162953312468828,-1.6599237999486647,217.55713053942418,217.60336986767908,0.005007114522067095,0.0013017382653286004,0.0,0.0,127.91242483816555,360.0262473966134
0.4300000000000002,549.4711536925405,0.5162954182611088,-1.6599237999463572,217.49829466002475,217.5460212119873,0.005078125783567814,0.0013429602791899349,0.0,0.0,127.87897802814393,360.0262003309587
0.4400000000000002,549.4500082537542,0.5162955052523984,-1.6599237999440184,217.43944405190467,217.48866686590222,0.0051450804546399765,0.0013862006576049945,0.0,0.0,127.8455251237496,360.02614961409137
0.45000000000000023,549.4285946844911,0.5162955922207493,-1.6599237999416496,217.38057804791896,217.43130640597994,0.005207940380807701,0.0014314971523922357,0.0,0.0,127.81206570396613,360.02609522173793
0.46000000000000024,549.4069205480425,0.5162956791661588,-1.6599237999392533,217.32169607037605,217.37393937537084,0.005266670383943582,0.0014788842482745031,0.0,0.0,127.77859933841638,360.0260371332196
0.47000000000000025,549.384993335949,0.5162957660886242,-1.659923799936831,217.26279761522508,217.31656529057707,0.005321238117039338,0.0015283933272140305,0.0,0.0,127.745125591029,360.02597533125584
0.48000000000000026,549.3628203962469,0.5162958529881427,-1.6599237999343845,217.20388223887727,217.2591836469375,0.005371613926557104,0.0015800528232204206,0.0,0.0,127.71164402289502,360.0259098017756
0.49000000000000027,549.3404090052217,0.516295939864711,-1.659923799931916,217.14494954725942,217.2017939230946,0.005417770720665369,0.0016338883679033226,0.0,0.0,127.67815419462463,360.0258405337347
0.5000000000000002,549.3177662989124,0.516296026718326,-1.6599237999294276,217.08599918674628,217.14439558463962,0.005459683847145883,0.0016899229287100509,0.0,0.0,127.64465566813887,360.0257675189421
0.5100000000000002,549.2948993611834,0.5162961135489839,-1.6599237999269207,217.02703083667194,217.0869880871005,0.005497330974948744,0.0017481769387908508,0.0,0.0,127.61114800815179,360.02569075189405
0.5200000000000002,549.2718151258659,0.5162962003566811,-1.6599237999243976,216.9680442031601,217.02957087840008,0.00553069198476322,0.0018086684207514934,0.0,0.0,127.57763078331807,360.0256102296174
0.5300000000000002,549.2485204615642,0.5162962871414135,-1.6599237999218603,216.90903901405562,216.97214340088726,0.005559748863071655,0.0018714131029036309,0.0,0.0,127.54410356709866,360.0255259515214
0.5400000000000003,549.2250221227337,0.5162963739031772,-1.6599237999193108,216.8500150147712,216.91470509302502,0.005584485603333016,0.0019364245300426467,0.0,0.0,127.51056593851915,360.02543791925734
0.5500000000000003,549.2013267692452,0.5162964606419672,-1.6599237999167509,216.7909719648943,216.85725539080036,0.005604888111906153,0.0020037141680470673,0.0,0.0,127.47701748264748,360.0253461365878
0.5600000000000003,549.1774409631288,0.5162965473577792,-1.6599237999141825,216.73190963542353,216.7997937289107,0.005620944118235988,0.002073291502894002,0.0,0.0,127.44345779109884,360.0252506092624
